Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Pizza Complexity,Traffic Impact,Order Hour,Restaurant Avg Time
ORD115,Marco's Pizza,"Chicago, IL",2024-04-25 13:00:00,2024-04-25 13:20:00,20,Medium,Non-Veg,3,3.5,Medium,Wallet,FALSE,FALSE,5.714285714,0.857142857,April,Online,8.4,11.6,FALSE,6,2,13,30.28645833
ORD116,Domino's,"Miami, FL",2024-04-26 18:30:00,2024-04-26 18:50:00,20,Large,Veg,4,4,High,Card,TRUE,FALSE,5,1,April,Online,9.6,10.4,FALSE,12,3,18,30.25943396
ORD117,Papa John's,"Dallas, TX",2024-04-27 20:00:00,2024-04-27 20:25:00,25,Medium,Non-Veg,3,3,Low,UPI,TRUE,TRUE,8.333333333,1,April,Online,7.2,17.8,FALSE,6,1,20,28.18627451
ORD118,Little Caesars,"Houston, TX",2024-04-28 19:15:00,2024-04-28 19:35:00,20,Small,Vegan,2,2.5,Low,Cash,TRUE,TRUE,8,0.8,April,Offline,6,14,FALSE,2,1,19,28.84422111
ORD119,Pizza Hut,"Phoenix, AZ",2024-04-29 19:45:00,2024-04-29 20:10:00,25,XL,Cheese Burst,5,4.5,High,Wallet,TRUE,FALSE,5.555555556,1.111111111,April,Online,10.8,14.2,FALSE,20,3,19,29.94845361
ORD120,Marco's Pizza,"Atlanta, GA",2024-04-30 13:00:00,2024-04-30 13:20:00,20,Medium,Non-Veg,3,3,Medium,Card,FALSE,FALSE,6.666666667,1,April,Online,7.2,12.8,FALSE,6,2,13,30.28645833
ORD121,Domino's,"Seattle, WA",2024-05-01 18:30:00,2024-05-01 18:50:00,20,Large,Veg,4,4.5,Low,UPI,TRUE,FALSE,4.444444444,0.888888889,May,Online,10.8,9.2,FALSE,12,1,18,30.25943396
ORD122,Papa John's,"Denver, CO",2024-05-02 20:15:00,2024-05-02 20:40:00,25,Small,Vegan,2,2,High,Cash,TRUE,FALSE,12.5,1,May,Offline,4.8,20.2,FALSE,2,3,20,28.18627451
ORD123,Little Caesars,"Boston, MA",2024-05-03 18:30:00,2024-05-03 18:50:00,20,Medium,Non-Veg,3,3.5,Low,Wallet,TRUE,FALSE,5.714285714,0.857142857,May,Online,8.4,11.6,FALSE,6,1,18,28.84422111
ORD124,Pizza Hut,"Chicago, IL",2024-05-04 19:45:00,2024-05-04 20:10:00,25,XL,Cheese Burst,5,4,Medium,Card,TRUE,TRUE,6.25,1.25,May,Online,9.6,15.4,FALSE,20,2,19,29.94845361
ORD125,Marco's Pizza,"Miami, FL",2024-05-05 13:00:00,2024-05-05 13:20:00,20,Medium,Non-Veg,3,3,High,UPI,FALSE,TRUE,6.666666667,1,May,Online,7.2,12.8,FALSE,6,3,13,30.28645833
ORD126,Domino's,"New York, NY",2024-08-01 18:00:00,2024-08-01 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,August,Online,7.2,12.8,FALSE,4,1,18,30.25943396
ORD127,Papa John's,"Chicago, IL",2024-08-02 19:15:00,2024-08-02 19:45:00,30,Large,Non-Veg,4,6,Medium,UPI,TRUE,FALSE,5,0.666666667,August,Online,14.4,15.6,FALSE,12,2,19,28.18627451
ORD128,Pizza Hut,"Los Angeles, CA",2024-08-03 20:30:00,2024-08-03 21:10:00,40,XL,Cheese Burst,5,8,High,Wallet,TRUE,TRUE,5,0.625,August,Online,19.2,20.8,TRUE,20,3,20,29.94845361
ORD129,Little Caesars,"Houston, TX",2024-08-04 18:45:00,2024-08-04 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,August,Offline,6,14,FALSE,1,1,18,28.84422111
ORD130,Marco's Pizza,"Phoenix, AZ",2024-08-05 19:00:00,2024-08-05 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,August,Online,24,26,TRUE,12,3,19,30.28645833
ORD131,Domino's,"Miami, FL",2024-08-06 20:00:00,2024-08-06 20:35:00,35,Medium,Veg,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,August,Online,13.2,21.8,TRUE,6,2,20,30.25943396
ORD132,Papa John's,"Denver, CO",2024-08-07 18:30:00,2024-08-07 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,August,Online,4.8,15.2,FALSE,2,1,18,28.18627451
ORD133,Pizza Hut,"Boston, MA",2024-08-08 19:45:00,2024-08-08 20:25:00,40,XL,Cheese Burst,5,7.5,High,Cash,TRUE,FALSE,5.333333333,0.666666667,August,Offline,18,22,TRUE,20,3,19,29.94845361
ORD134,Little Caesars,"Dallas, TX",2024-08-09 18:00:00,2024-08-09 18:30:00,30,Medium,Non-Veg,3,4,Medium,Card,TRUE,FALSE,7.5,0.75,August,Online,9.6,20.4,FALSE,6,2,18,28.84422111
ORD135,Marco's Pizza,"Seattle, WA",2024-08-10 20:15:00,2024-08-10 21:00:00,45,Large,Veg,4,9,High,Wallet,TRUE,TRUE,5,0.444444444,August,Online,21.6,23.4,TRUE,12,3,20,30.28645833
ORD136,Domino's,"San Jose, CA",2024-08-11 18:00:00,2024-08-11 18:20:00,20,Medium,Veg,2,3,Low,UPI,TRUE,TRUE,6.666666667,0.666666667,August,Online,7.2,12.8,FALSE,4,1,18,30.25943396
ORD137,Papa John's,"Austin, TX",2024-08-12 19:15:00,2024-08-12 19:45:00,30,Large,Non-Veg,4,6,Medium,Cash,TRUE,FALSE,5,0.666666667,August,Offline,14.4,15.6,FALSE,12,2,19,28.18627451
ORD138,Pizza Hut,"San Diego, CA",2024-08-13 20:30:00,2024-08-13 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,August,Online,19.2,20.8,TRUE,20,3,20,29.94845361
ORD139,Little Caesars,"Jacksonville, FL",2024-08-14 18:45:00,2024-08-14 19:05:00,20,Small,Vegan,1,2.5,Low,Wallet,TRUE,FALSE,8,0.4,August,Online,6,14,FALSE,1,1,18,28.84422111
ORD140,Marco's Pizza,"Fort Worth, TX",2024-08-15 19:00:00,2024-08-15 19:50:00,50,Large,Non-Veg,4,10,High,UPI,TRUE,FALSE,5,0.4,August,Online,24,26,TRUE,12,3,19,30.28645833
ORD141,Domino's,"Columbus, OH",2024-08-16 20:00:00,2024-08-16 20:35:00,35,Medium,Veg,3,5.5,Medium,Cash,TRUE,FALSE,6.363636364,0.545454545,August,Offline,13.2,21.8,TRUE,6,2,20,30.25943396
ORD142,Papa John's,"Charlotte, NC",2024-08-17 18:30:00,2024-08-17 18:50:00,20,Small,Vegan,2,2,Low,Card,TRUE,TRUE,10,1,August,Online,4.8,15.2,FALSE,2,1,18,28.18627451
ORD143,Pizza Hut,"Indianapolis, IN",2024-08-18 19:45:00,2024-08-18 20:25:00,40,XL,Cheese Burst,5,7.5,High,Wallet,TRUE,TRUE,5.333333333,0.666666667,August,Online,18,22,TRUE,20,3,19,29.94845361
ORD144,Little Caesars,"San Francisco, CA",2024-08-19 18:00:00,2024-08-19 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,August,Online,9.6,20.4,FALSE,6,2,18,28.84422111
ORD145,Marco's Pizza,"Charlotte, NC",2024-08-20 20:15:00,2024-08-20 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,August,Offline,21.6,23.4,TRUE,12,3,20,30.28645833
ORD146,Domino's,"Detroit, MI",2024-08-21 18:00:00,2024-08-21 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,August,Online,7.2,12.8,FALSE,4,1,18,30.25943396
ORD147,Papa John's,"El Paso, TX",2024-08-22 19:15:00,2024-08-22 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,August,Online,14.4,15.6,FALSE,12,2,19,28.18627451
ORD148,Pizza Hut,"Memphis, TN",2024-08-23 20:30:00,2024-08-23 21:10:00,40,XL,Cheese Burst,5,8,High,UPI,TRUE,FALSE,5,0.625,August,Online,19.2,20.8,TRUE,20,3,20,29.94845361
ORD149,Little Caesars,"Baltimore, MD",2024-08-24 18:45:00,2024-08-24 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,August,Offline,6,14,FALSE,1,1,18,28.84422111
ORD150,Marco's Pizza,"Boston, MA",2024-08-25 19:00:00,2024-08-25 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,TRUE,5,0.4,August,Online,24,26,TRUE,12,3,19,30.28645833
ORD151,Domino's,"New York, NY",2024-08-01 18:00:00,2024-08-01 18:30:00,30,Large,Veg,4,5.5,High,Domino's Cash,TRUE,FALSE,5.454545455,0.727272727,August,Offline,13.2,16.8,FALSE,12,3,18,30.25943396
ORD152,Pizza Hut,"Los Angeles, CA",2024-08-02 19:15:00,2024-08-02 19:45:00,30,XL,Cheese Burst,5,6,Medium,Card,TRUE,FALSE,5,0.833333333,August,Online,14.4,15.6,FALSE,20,2,19,29.94845361
ORD153,Papa John's,"Chicago, IL",2024-08-03 20:00:00,2024-08-03 20:35:00,35,Medium,Non-Veg,3,7.2,Low,UPI,TRUE,TRUE,4.861111111,0.416666667,August,Online,17.28,17.72,TRUE,6,1,20,28.18627451
ORD154,Little Caesars,"Houston, TX",2024-08-04 17:45:00,2024-08-04 18:05:00,20,Small,Vegan,2,3,Low,Wallet,FALSE,TRUE,6.666666667,0.666666667,August,Online,7.2,12.8,FALSE,2,1,17,28.84422111
ORD155,Marco's Pizza,"Phoenix, AZ",2024-08-05 13:30:00,2024-08-05 14:00:00,30,Medium,Non-Veg,4,5,High,Cash,FALSE,FALSE,6,0.8,August,Offline,12,18,FALSE,8,3,13,30.28645833
ORD156,Domino's,"Miami, FL",2024-08-06 18:20:00,2024-08-06 18:50:00,30,Large,Veg,3,6.5,Medium,Domino's Cash,TRUE,FALSE,4.615384615,0.461538462,August,Offline,15.6,14.4,FALSE,9,2,18,30.25943396
ORD157,Papa John's,"Denver, CO",2024-08-07 20:10:00,2024-08-07 20:45:00,35,Small,Vegan,2,4,High,Card,TRUE,FALSE,8.75,0.5,August,Online,9.6,25.4,TRUE,2,3,20,28.18627451
ORD158,Little Caesars,"Boston, MA",2024-08-08 18:00:00,2024-08-08 18:25:00,25,Medium,Non-Veg,3,3.5,Low,UPI,TRUE,FALSE,7.142857143,0.857142857,August,Online,8.4,16.6,FALSE,6,1,18,28.84422111
ORD159,Pizza Hut,"Dallas, TX",2024-08-09 19:30:00,2024-08-09 20:00:00,30,XL,Cheese Burst,5,6,Medium,Wallet,TRUE,FALSE,5,0.833333333,August,Online,14.4,15.6,FALSE,20,2,19,29.94845361
ORD160,Marco's Pizza,"Seattle, WA",2024-08-10 12:45:00,2024-08-10 13:15:00,30,Medium,Non-Veg,4,5.5,High,Cash,FALSE,TRUE,5.454545455,0.727272727,August,Offline,13.2,16.8,FALSE,8,3,12,30.28645833
ORD161,Domino's,"Denver, CO",2024-08-11 18:15:00,2024-08-11 18:45:00,30,Large,Veg,3,6,Medium,Domino's Cash,TRUE,TRUE,5,0.5,August,Offline,14.4,15.6,FALSE,9,2,18,30.25943396
ORD162,Papa John's,"Boston, MA",2024-08-12 20:00:00,2024-08-12 20:30:00,30,Small,Vegan,2,4.5,Low,Card,TRUE,FALSE,6.666666667,0.444444444,August,Online,10.8,19.2,FALSE,2,1,20,28.18627451
ORD163,Little Caesars,"Dallas, TX",2024-08-13 18:10:00,2024-08-13 18:35:00,25,Medium,Non-Veg,3,3,High,UPI,TRUE,FALSE,8.333333333,1,August,Online,7.2,17.8,FALSE,6,3,18,28.84422111
ORD164,Pizza Hut,"Los Angeles, CA",2024-08-14 19:20:00,2024-08-14 19:50:00,30,XL,Cheese Burst,5,6.5,Medium,Wallet,TRUE,FALSE,4.615384615,0.769230769,August,Online,15.6,14.4,FALSE,20,2,19,29.94845361
ORD165,Marco's Pizza,"Chicago, IL",2024-08-15 13:15:00,2024-08-15 13:45:00,30,Medium,Non-Veg,4,5,High,Cash,FALSE,FALSE,6,0.8,August,Offline,12,18,FALSE,8,3,13,30.28645833
ORD166,Domino's,"Miami, FL",2024-08-16 18:25:00,2024-08-16 18:55:00,30,Large,Veg,3,6,Medium,Domino's Cash,TRUE,FALSE,5,0.5,August,Offline,14.4,15.6,FALSE,9,2,18,30.25943396
ORD167,Papa John's,"Denver, CO",2024-08-17 20:05:00,2024-08-17 20:35:00,30,Small,Vegan,2,4,Low,Card,TRUE,TRUE,7.5,0.5,August,Online,9.6,20.4,FALSE,2,1,20,28.18627451
ORD168,Little Caesars,"Boston, MA",2024-08-18 18:00:00,2024-08-18 18:25:00,25,Medium,Non-Veg,3,3.5,High,UPI,TRUE,TRUE,7.142857143,0.857142857,August,Online,8.4,16.6,FALSE,6,3,18,28.84422111
ORD169,Pizza Hut,"Dallas, TX",2024-08-19 19:30:00,2024-08-19 20:00:00,30,XL,Cheese Burst,5,6,Medium,Wallet,TRUE,FALSE,5,0.833333333,August,Online,14.4,15.6,FALSE,20,2,19,29.94845361
ORD170,Marco's Pizza,"Seattle, WA",2024-08-20 13:00:00,2024-08-20 13:30:00,30,Medium,Non-Veg,4,5.5,Low,Cash,FALSE,FALSE,5.454545455,0.727272727,August,Offline,13.2,16.8,FALSE,8,1,13,30.28645833
ORD171,Domino's,"Denver, CO",2024-08-21 18:15:00,2024-08-21 18:45:00,30,Large,Veg,3,6,High,Domino's Cash,TRUE,FALSE,5,0.5,August,Offline,14.4,15.6,FALSE,9,3,18,30.25943396
ORD172,Papa John's,"Boston, MA",2024-08-22 20:00:00,2024-08-22 20:30:00,30,Small,Vegan,2,4.5,Medium,Card,TRUE,FALSE,6.666666667,0.444444444,August,Online,10.8,19.2,FALSE,2,2,20,28.18627451
ORD173,Little Caesars,"Dallas, TX",2024-08-23 18:10:00,2024-08-23 18:35:00,25,Medium,Non-Veg,3,3,Low,UPI,TRUE,FALSE,8.333333333,1,August,Online,7.2,17.8,FALSE,6,1,18,28.84422111
ORD174,Pizza Hut,"Los Angeles, CA",2024-08-24 19:20:00,2024-08-24 19:50:00,30,XL,Cheese Burst,5,6.5,High,Wallet,TRUE,TRUE,4.615384615,0.769230769,August,Online,15.6,14.4,FALSE,20,3,19,29.94845361
ORD175,Marco's Pizza,"Atlanta, GA",2024-06-20 13:00:00,2024-06-20 13:20:00,20,Medium,Non-Veg,3,3,Medium,Card,FALSE,FALSE,6.666666667,1,June,Online,7.2,12.8,FALSE,6,2,13,30.28645833
ORD176,Domino's,"Denver, CO",2024-06-21 18:30:00,2024-06-21 18:50:00,20,Large,Veg,4,4.5,Low,UPI,TRUE,FALSE,4.444444444,0.888888889,June,Online,10.8,9.2,FALSE,12,1,18,30.25943396
ORD177,Papa John's,"Boston, MA",2024-06-22 20:15:00,2024-06-22 20:40:00,25,Small,Vegan,2,2,High,Cash,TRUE,TRUE,12.5,1,June,Offline,4.8,20.2,FALSE,2,3,20,28.18627451
ORD178,Little Caesars,"Dallas, TX",2024-06-23 18:30:00,2024-06-23 18:50:00,20,Medium,Non-Veg,3,3,High,UPI,TRUE,TRUE,6.666666667,1,June,Online,7.2,12.8,FALSE,6,3,18,28.84422111
ORD179,Pizza Hut,"Los Angeles, CA",2024-06-24 19:45:00,2024-06-24 20:10:00,25,XL,Cheese Burst,5,4.5,Low,Cash,TRUE,FALSE,5.555555556,1.111111111,June,Offline,10.8,14.2,FALSE,20,1,19,29.94845361
ORD180,Marco's Pizza,"Chicago, IL",2024-06-25 13:00:00,2024-06-25 13:20:00,20,Medium,Non-Veg,3,3.5,Medium,Wallet,FALSE,FALSE,5.714285714,0.857142857,June,Online,8.4,11.6,FALSE,6,2,13,30.28645833
ORD181,Domino's,"Miami, FL",2024-06-26 18:30:00,2024-06-26 18:55:00,25,Large,Veg,4,4.5,High,Card,TRUE,FALSE,5.555555556,0.888888889,June,Online,10.8,14.2,FALSE,12,3,18,30.25943396
ORD182,Papa John's,"Phoenix, AZ",2024-06-27 20:00:00,2024-06-27 20:25:00,25,Medium,Non-Veg,3,3,Medium,UPI,TRUE,FALSE,8.333333333,1,June,Online,7.2,17.8,FALSE,6,2,20,28.18627451
ORD183,Little Caesars,"Atlanta, GA",2024-06-28 19:15:00,2024-06-28 19:35:00,20,Small,Vegan,2,2.5,Low,Cash,TRUE,FALSE,8,0.8,June,Offline,6,14,FALSE,2,1,19,28.84422111
ORD184,Pizza Hut,"Chicago, IL",2024-06-29 19:45:00,2024-06-29 20:10:00,25,XL,Cheese Burst,5,4,High,Wallet,TRUE,TRUE,6.25,1.25,June,Online,9.6,15.4,FALSE,20,3,19,29.94845361
ORD185,Marco's Pizza,"Miami, FL",2024-06-30 13:00:00,2024-06-30 13:20:00,20,Medium,Non-Veg,3,3.5,Low,Card,FALSE,TRUE,5.714285714,0.857142857,June,Online,8.4,11.6,FALSE,6,1,13,30.28645833
ORD186,Domino's,"Los Angeles, CA",2024-07-01 18:30:00,2024-07-01 18:50:00,20,Large,Veg,4,4.5,Medium,UPI,TRUE,FALSE,4.444444444,0.888888889,July,Online,10.8,9.2,FALSE,12,2,18,30.25943396
ORD187,Papa John's,"Denver, CO",2024-07-02 20:15:00,2024-07-02 20:40:00,25,Small,Vegan,2,2,High,Cash,TRUE,FALSE,12.5,1,July,Offline,4.8,20.2,FALSE,2,3,20,28.18627451
ORD188,Little Caesars,"Boston, MA",2024-07-03 18:30:00,2024-07-03 18:50:00,20,Medium,Non-Veg,3,3.5,Low,Wallet,TRUE,FALSE,5.714285714,0.857142857,July,Online,8.4,11.6,FALSE,6,1,18,28.84422111
ORD189,Pizza Hut,"Dallas, TX",2024-07-04 19:45:00,2024-07-04 20:10:00,25,XL,Cheese Burst,5,4,Medium,Card,TRUE,FALSE,6.25,1.25,July,Online,9.6,15.4,FALSE,20,2,19,29.94845361
ORD190,Marco's Pizza,"Seattle, WA",2024-07-05 13:00:00,2024-07-05 13:20:00,20,Medium,Non-Veg,3,3.5,High,UPI,FALSE,FALSE,5.714285714,0.857142857,July,Online,8.4,11.6,FALSE,6,3,13,30.28645833
ORD191,Domino's,"Denver, CO",2024-07-06 18:30:00,2024-07-06 18:50:00,20,Large,Veg,4,4.5,Low,Cash,TRUE,TRUE,4.444444444,0.888888889,July,Offline,10.8,9.2,FALSE,12,1,18,30.25943396
ORD192,Papa John's,"Boston, MA",2024-07-07 20:15:00,2024-07-07 20:40:00,25,Small,Vegan,2,2,High,Wallet,TRUE,TRUE,12.5,1,July,Online,4.8,20.2,FALSE,2,3,20,28.18627451
ORD193,Little Caesars,"Dallas, TX",2024-07-08 18:30:00,2024-07-08 18:50:00,20,Medium,Non-Veg,3,3,High,UPI,TRUE,FALSE,6.666666667,1,July,Online,7.2,12.8,FALSE,6,3,18,28.84422111
ORD194,Pizza Hut,"Los Angeles, CA",2024-07-09 19:45:00,2024-07-09 20:10:00,25,XL,Cheese Burst,5,4.5,Low,Cash,TRUE,FALSE,5.555555556,1.111111111,July,Offline,10.8,14.2,FALSE,20,1,19,29.94845361
ORD195,Marco's Pizza,"Chicago, IL",2024-07-10 13:00:00,2024-07-10 13:20:00,20,Medium,Non-Veg,3,3.5,Medium,Wallet,FALSE,FALSE,5.714285714,0.857142857,July,Online,8.4,11.6,FALSE,6,2,13,30.28645833
ORD196,Domino's,"Miami, FL",2024-07-11 18:30:00,2024-07-11 18:50:00,20,Large,Veg,4,4,High,Card,TRUE,FALSE,5,1,July,Online,9.6,10.4,FALSE,12,3,18,30.25943396
ORD197,Papa John's,"Dallas, TX",2024-07-12 20:00:00,2024-07-12 20:25:00,25,Medium,Non-Veg,3,3,Low,UPI,TRUE,FALSE,8.333333333,1,July,Online,7.2,17.8,FALSE,6,1,20,28.18627451
ORD198,Little Caesars,"Houston, TX",2024-07-13 19:15:00,2024-07-13 19:35:00,20,Small,Vegan,2,2.5,Low,Cash,TRUE,TRUE,8,0.8,July,Offline,6,14,FALSE,2,1,19,28.84422111
ORD199,Pizza Hut,"Phoenix, AZ",2024-07-14 19:45:00,2024-07-14 20:10:00,25,XL,Cheese Burst,5,4.5,High,Wallet,TRUE,TRUE,5.555555556,1.111111111,July,Online,10.8,14.2,FALSE,20,3,19,29.94845361
ORD200,Marco's Pizza,"Atlanta, GA",2024-07-15 13:00:00,2024-07-15 13:20:00,20,Medium,Non-Veg,3,3,Medium,Card,FALSE,FALSE,6.666666667,1,July,Online,7.2,12.8,FALSE,6,2,13,30.28645833
ORD201,Domino's,"New York, NY",2024-07-16 18:30:00,2024-07-16 18:55:00,25,Large,Veg,3,5,High,Card,TRUE,FALSE,5,0.6,July,Online,12,13,FALSE,9,3,18,30.25943396
ORD202,Papa John's,"Los Angeles, CA",2024-07-17 19:00:00,2024-07-17 19:30:00,30,Medium,Non-Veg,4,3.5,Medium,UPI,TRUE,FALSE,8.571428571,1.142857143,July,Online,8.4,21.6,FALSE,8,2,19,28.18627451
ORD203,Little Caesars,"Chicago, IL",2024-07-18 20:15:00,2024-07-18 20:40:00,25,Small,Vegan,2,4,Low,Cash,TRUE,FALSE,6.25,0.5,July,Offline,9.6,15.4,FALSE,2,1,20,28.84422111
ORD204,Pizza Hut,"Houston, TX",2024-07-19 19:45:00,2024-07-19 20:10:00,25,XL,Cheese Burst,5,6,High,Wallet,TRUE,FALSE,4.166666667,0.833333333,July,Online,14.4,10.6,FALSE,20,3,19,29.94845361
ORD205,Marco's Pizza,"Phoenix, AZ",2024-07-20 13:00:00,2024-07-20 13:25:00,25,Medium,Non-Veg,3,3,Low,Card,FALSE,TRUE,8.333333333,1,July,Online,7.2,17.8,FALSE,6,1,13,30.28645833
ORD206,Domino's,"Miami, FL",2024-07-21 18:30:00,2024-07-21 18:55:00,25,Large,Veg,4,5,High,UPI,TRUE,TRUE,5,0.8,July,Online,12,13,FALSE,12,3,18,30.25943396
ORD207,Papa John's,"Denver, CO",2024-07-22 20:15:00,2024-07-22 20:40:00,25,Small,Vegan,2,2.5,Medium,Cash,TRUE,FALSE,10,0.8,July,Offline,6,19,FALSE,2,2,20,28.18627451
ORD208,Little Caesars,"Boston, MA",2024-07-23 18:30:00,2024-07-23 18:50:00,20,Medium,Non-Veg,3,3.5,Low,Wallet,TRUE,FALSE,5.714285714,0.857142857,July,Online,8.4,11.6,FALSE,6,1,18,28.84422111
ORD209,Pizza Hut,"Dallas, TX",2024-07-24 19:45:00,2024-07-24 20:10:00,25,XL,Cheese Burst,5,4,High,Card,TRUE,FALSE,6.25,1.25,July,Online,9.6,15.4,FALSE,20,3,19,29.94845361
ORD210,Marco's Pizza,"Seattle, WA",2024-07-25 13:00:00,2024-07-25 13:20:00,20,Medium,Non-Veg,3,3.5,Low,UPI,FALSE,FALSE,5.714285714,0.857142857,July,Online,8.4,11.6,FALSE,6,1,13,30.28645833
ORD211,Domino's,"Denver, CO",2024-07-26 18:30:00,2024-07-26 18:50:00,20,Large,Veg,4,4.5,Medium,Cash,TRUE,FALSE,4.444444444,0.888888889,July,Offline,10.8,9.2,FALSE,12,2,18,30.25943396
ORD212,Papa John's,"Boston, MA",2024-07-27 20:15:00,2024-07-27 20:40:00,25,Small,Vegan,2,2,High,Wallet,TRUE,TRUE,12.5,1,July,Online,4.8,20.2,FALSE,2,3,20,28.18627451
ORD213,Little Caesars,"Dallas, TX",2024-07-28 18:30:00,2024-07-28 18:50:00,20,Medium,Non-Veg,3,3,High,UPI,TRUE,TRUE,6.666666667,1,July,Online,7.2,12.8,FALSE,6,3,18,28.84422111
ORD214,Pizza Hut,"Los Angeles, CA",2024-07-29 19:45:00,2024-07-29 20:10:00,25,XL,Cheese Burst,5,4.5,Low,Cash,TRUE,FALSE,5.555555556,1.111111111,July,Offline,10.8,14.2,FALSE,20,1,19,29.94845361
ORD215,Marco's Pizza,"Chicago, IL",2024-07-30 13:00:00,2024-07-30 13:20:00,20,Medium,Non-Veg,3,3.5,Medium,Wallet,FALSE,FALSE,5.714285714,0.857142857,July,Online,8.4,11.6,FALSE,6,2,13,30.28645833
ORD216,Domino's,"Miami, FL",2024-07-31 18:30:00,2024-07-31 18:50:00,20,Large,Veg,4,4,High,Card,TRUE,FALSE,5,1,July,Online,9.6,10.4,FALSE,12,3,18,30.25943396
ORD217,Papa John's,"Dallas, TX",2024-08-01 20:00:00,2024-08-01 20:25:00,25,Medium,Non-Veg,3,3,Low,UPI,TRUE,FALSE,8.333333333,1,August,Online,7.2,17.8,FALSE,6,1,20,28.18627451
ORD218,Little Caesars,"Houston, TX",2024-08-02 19:15:00,2024-08-02 19:35:00,20,Small,Vegan,2,2.5,Low,Cash,TRUE,FALSE,8,0.8,August,Offline,6,14,FALSE,2,1,19,28.84422111
ORD219,Pizza Hut,"Phoenix, AZ",2024-08-03 19:45:00,2024-08-03 20:10:00,25,XL,Cheese Burst,5,4.5,High,Wallet,TRUE,TRUE,5.555555556,1.111111111,August,Online,10.8,14.2,FALSE,20,3,19,29.94845361
ORD220,Marco's Pizza,"Atlanta, GA",2024-08-04 13:00:00,2024-08-04 13:20:00,20,Medium,Non-Veg,3,3,Medium,Card,FALSE,TRUE,6.666666667,1,August,Online,7.2,12.8,FALSE,6,2,13,30.28645833
ORD221,Domino's,"New York, NY",2024-08-05 18:30:00,2024-08-05 18:55:00,25,Large,Veg,3,5,High,Card,TRUE,FALSE,5,0.6,August,Online,12,13,FALSE,9,3,18,30.25943396
ORD222,Papa John's,"Los Angeles, CA",2024-08-06 19:00:00,2024-08-06 19:30:00,30,Medium,Non-Veg,4,3.5,Medium,UPI,TRUE,FALSE,8.571428571,1.142857143,August,Online,8.4,21.6,FALSE,8,2,19,28.18627451
ORD223,Little Caesars,"Chicago, IL",2024-08-07 20:15:00,2024-08-07 20:40:00,25,Small,Vegan,2,4,Low,Cash,TRUE,FALSE,6.25,0.5,August,Offline,9.6,15.4,FALSE,2,1,20,28.84422111
ORD224,Pizza Hut,"Houston, TX",2024-08-08 19:45:00,2024-08-08 20:10:00,25,XL,Cheese Burst,5,6,High,Wallet,TRUE,FALSE,4.166666667,0.833333333,August,Online,14.4,10.6,FALSE,20,3,19,29.94845361
ORD225,Marco's Pizza,"Phoenix, AZ",2024-08-09 13:00:00,2024-08-09 13:25:00,25,Medium,Non-Veg,3,3,Low,Card,FALSE,FALSE,8.333333333,1,August,Online,7.2,17.8,FALSE,6,1,13,30.28645833
ORD226,Domino's,"Miami, FL",2024-08-10 18:30:00,2024-08-10 18:55:00,25,Large,Veg,4,5,High,UPI,TRUE,TRUE,5,0.8,August,Online,12,13,FALSE,12,3,18,30.25943396
ORD227,Papa John's,"Denver, CO",2024-08-11 20:15:00,2024-08-11 20:40:00,25,Small,Vegan,2,2.5,Medium,Cash,TRUE,TRUE,10,0.8,August,Offline,6,19,FALSE,2,2,20,28.18627451
ORD228,Little Caesars,"Boston, MA",2024-08-12 18:30:00,2024-08-12 18:50:00,20,Medium,Non-Veg,3,3.5,Low,Wallet,TRUE,FALSE,5.714285714,0.857142857,August,Online,8.4,11.6,FALSE,6,1,18,28.84422111
ORD229,Pizza Hut,"Los Angeles, CA",2024-08-13 19:45:00,2024-08-13 20:10:00,25,XL,Cheese Burst,5,4.5,Low,Cash,TRUE,FALSE,5.555555556,1.111111111,August,Offline,10.8,14.2,FALSE,20,1,19,29.94845361
ORD230,Domino's,"New York, NY",2024-08-14 18:30:00,2024-08-14 19:05:00,35,Large,Veg,3,5,High,UPI,TRUE,FALSE,7,0.6,August,Online,12,23,TRUE,9,3,18,30.25943396
